CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C13647,Lisa,Smith,lisa.smith@engineer.com,"5270 Whitaker Harbors Apt. 441, Rivers",Port Harcourt,555766,05/09/2024,1/25/2025 17:48,VIP,06/08/1957,8267521445
C13648,Richard,Murillo,richard.murillo@aol.com,"0145 Todd Extensions Apt. 022, Kaduna",Kaduna,321162,11/09/2024,,Platinum,02/12/1981,7009183456
C13649,Martin,Rice,martin.rice@hotmail.com,3442 Blankenship Roads Apt. 122,Jos,363474,20/08/2024,,Standard,25/01/1967,7099910632
C13650,Justin,Estrada,jestrada@yahoo.com,29700 Tiffany Branch,Port Harcourt,486332,05/08/2024,2/21/2025 5:06,,17/03/1979,9021588012
C13651,Savannah,Luna,savannah.luna@yahoo.com,2312 Ryan Stravenue Suite 854,Port Harcourt,,17/12/2024,05/09/2025 16:10,New,04/06/1997,7160957578
C13652,Christopher,Smith,christophersmith@gmail.com,"5617 Felicia Terrace, Rivers",Port Harcourt,505162,09/04/2025,,standard,30/10/1993,7161430731
C13653,Amy,Macias,amy.macias@aol.com,49140 Allison Dam Suite 542,Aba,297442,24/08/2024,,,22/11/1963,9059657257
C13654,Mary,Bell,mary.bell@workmail.com,"939 Jose Forges, Rivers",Port Harcourt,963302,21/01/2024,5/21/2025 23:36,Silver,29/08/1935,9097309275
C13655,Jason,Perry,jperry@aol.com,"442 Christina Forge Apt. 668, Kano",Kano,712243,08/09/2024,1/28/2025 15:59, standard,05/11/1953,7115629133
C13656,Pam,Green,pam.green@mail.ng,6255 Mclean Fork,Port Harcourt,809508,28/04/2025,05/11/2025 10:15,Silver,,7188714904
C13657,Edwin,Hill,edwin_hill@outlook.com,62904 Padilla Rapid Apt. 263,Port Harcourt,820194,14/03/2025,,New,07/09/1952,7171887967
C13658,Alexis,Saunders,alexis.saunders@gmail.com,87812 Mary Glen,Port Harcourt,388691,03/05/2024,10/07/2024 07:48,Bronze,12/06/1971,7190645757
C13659,Thomas,Schmidt,tschmidt@aol.com,123 Rachel Fields Apt. 258,Port Harcourt,187924,30/12/2024,03/01/2025 00:02,standard,01/01/1900,8230809833
C13660,Melissa,Vaughn,mvaughn@yahoo.com,4796 May Rapid,Jos,112326,07/04/2024,05/01/2025 12:54,Gold,30/09/1943,8151605426
C13661,Melissa,Mitchell,melissa.mitchell@gmail.com,"97105 Doris Forest Suite 970, Lagos",Lagos,795560,05/11/2024,3/19/2025 5:33,,10/11/1994,8157503088
C13662,Jasmine,Smith,jasmine.smith@beta.ng,218 Kimberly Terrace Apt. 743,Port Harcourt,213887,20/04/2025,05/02/2025 09:35,New,13/11/1937,9122096204
C13663,Brian,Sanchez,briansanchez@aol.com,78153 Johnson Island,Lagos,193648,14/04/2025,05/01/2025 09:14,Bronze,19/10/1943,8261791753
C13664,Sarah,Ortiz,sarah.ortiz@outlook.com,85312 Garcia Trace,Lagos,230490,11/09/2023,3/14/2024 6:00,New,13/11/2001,8043910729
C13665,Sarah,Garcia,sarahgarcia@aol.com,30308 Ellis Groves,Port Harcourt,131503,01/04/2025,5/20/2025 11:36,Platinum,09/03/1999,8095491702
C13666,Barbara,Gibson,barbara.gibson@yahoo.com,2807 Garcia Spur Apt. 323,Port Harcourt,329360,06/10/2023,06/06/2024 00:08,New,01/02/2002,7124956437
C13667,Debbie,Lynch,debbie.lynch@yahoo.com,"76509 Graham Terrace, Rivers",Port Harcourt,923907,07/02/2025,,VIP,01/01/1900,9117968113
C13668,Victoria,Carpenter,victoria.carpenter@aol.com,56515 Jessica Bypass,Lagos,647796,06/01/2024,1/24/2025 11:26,platinum,31/05/1958,8028857820
C13669,Sean,King,sking@mail.com,"44556 Carter Garden, Kano",Kano,993098,30/10/2024,,Platinum,02/09/1957,
C13670,Alan,Wagner,alan_wagner@hotmail.com,14966 Thompson Bridge,Port Harcourt,373512,24/12/2023,,,02/10/1945,8182229037
C13671,Donna,Kaufman,dkaufman@outlook.com,463 Pitts Lake,Enugu,448431,21/11/2023,01/12/2024 04:17,Standard,,8258189261
C13672,Carrie,Williams,carrie_williams@outlook.com,35118 Smith Coves,Enugu,358087,15/03/2025,3/24/2025 13:32,New,23/07/1949,8133138367
C13673,Jasmine,Clark,clark.j@workmail.com,"84304 Shannon Crossroad, Lagos",Lagos,377335,05/12/2024,05/06/2025 23:29,Bronze,15/10/1984,9178199390
C13674,Michelle,Johnson,michelle.johnson@outlook.com,1891 Nguyen Center Suite 980,Abuja,635956,12/05/2025,5/17/2025 17:48,Platinum,24/09/1987,7109874149
C13675,Cesar,West,,"61070 Laura Bridge, Lagos",Lagos,231344,17/03/2024,,standard,05/11/1947,
C13676,Tyler,Martin,tyler.martin@hotmail.com,729 Obrien Course,Port Harcourt,564357,17/02/2025,,New,07/03/1972,8071075640
C13677,Mary,Levy,mlevy@mail.com,0193 Henderson Mill,Jos,404485,08/05/2024,4/21/2025 20:11,New,03/01/1984,8046622980
C13678,Denise,Woods,dwoods@aol.com,92763 Watkins Highway,Abuja,,25/01/2024,04/01/2025 00:55,Platinum,04/02/1997,9019002764
C13679,Steven,Chavez,schavez@hotmail.com,9101 Patrick Club Suite 048,Abuja,905496,15/10/2024,03/07/2025 05:27,New,01/01/1900,9167322940
C13680,Christine,Dunn,christine.dunn@aol.com,"05016 Brenda Curve, Abia",Aba,994677,10/05/2024,,Standard,01/01/1900,7069407985
C13681,Jason,Johnson,jasonjohnson@aol.com,"648 Stacey Canyon, Lagos",Lagos,212744,23/03/2025,4/29/2025 22:40,Silver,,8281347409
C13682,Rebecca,Cruz,rcruz@yahoo.com,96653 Robles Place,Abuja,,26/10/2024,12/02/2024 18:09,,03/11/1935,-8523
C13683,Robert,Wheeler,robert.wheeler@yahoo.com,8165 Ballard Lakes,Port Harcourt,717646,11/02/2024,03/06/2025 17:29,Silver,10/07/1979,7195443016
C13684,Tyler,Simmons,tylersimmons@mail.com,6416 Gibson Crest,Lagos,583579,25/06/2024,,standard,01/03/2007,8208899431
C13685,Mary,Long,mlong@yahoo.com,82689 Gail Harbors,Lagos,773328,29/03/2025,,Silver,,8229908666
C13686,Pamela,Benitez,pamela.benitez@outlook.com,74360 Luna Causeway Apt. 531,Abuja,792744,29/09/2023,9/16/2024 1:01,New,13/11/1961,9052557743
C13687,Mark,Garrett,mark.garrett@outlook.com,98831 Brown Cape Apt. 216,Lagos,933602,26/10/2024,05/03/2025 03:48,Bronze,,8258682490
C13688,Ashlee,Smith,ashlee_smith@outlook.com,418 Martinez Forks,Aba,813390,26/03/2025,5/16/2025 7:44,Gold,22/10/1950,8012128051
C13689,Katie,Yoder,katieyoder@aol.com,0379 Daniel Ridges,Ibadan,,18/02/2024,08/11/2024 02:48,VIP,24/09/1939,9158880446
C13690,Anita,Perez,anita_perez@aol.com,"66013 Tiffany Shore, Rivers",Port Harcourt,864155,20/10/2024,03/05/2025 16:54,standard,13/11/1946,9159872501
C13691,Stephanie,Vargas,stephanie_vargas@mail.com,"1028 Andrea Ports, FCT",Abuja,,22/05/2025,,,01/01/1900,7129818950
C13692,Angela,Grant,angela.grant@mail.com,46768 Reginald Ville Suite 798,Enugu,623776,11/06/2024,,,27/08/1946,9148291082
C13693,Cynthia,Allen,allen.c@aol.com,"19648 Powell Centers, Lagos",Lagos,194529,15/05/2024,5/21/2025 8:28,,,8151812472
C13694,Jonathan,Guerrero,jonathan_guerrero@gmail.com,8280 Rebecca Meadow,Port Harcourt,,05/02/2025,3/24/2025 12:59,Platinum,03/05/1969,
C13695,Lisa,Cohen,lisa.cohen@mail.ng,8239 Owens View Suite 735,Lagos,171329,25/01/2025,4/21/2025 14:28,VIP,,8074063384
C13696,Jason,Price,jason.price@outlook.com,21368 Wendy Via,Uyo,108178,22/09/2023,,new,26/12/1946,8093815067
C13697,Elizabeth,Moore,moore.e@outlook.com,5516 Anthony Views,Port Harcourt,991007,06/04/2024,12/31/2024 18:09,New,29/08/2001,8050278921
C13698,Scott,Reynolds,scott.reynolds@gmail.com,14608 Tony Ville Suite 525,Port Harcourt,788404,27/11/2023,9/24/2024 6:23,VIP,01/01/1900,8196900062
C13699,Catherine,Mitchell,catherine.mitchell@aol.com,"7873 Carolyn Lakes, Rivers",Port Harcourt,391253,07/11/2023,1/16/2025 4:02, standard,01/01/1900,8048921074
C13700,Kayla,Davis,kayla.davis@hotmail.com,3278 Susan Estate,Port Harcourt,738552,01/01/2025,,Standard,,7090608896
C13701,Carl,Fuentes,cfuentes@outlook.com,"053 Hernandez Crossing, Lagos",Lagos,432507,20/12/2024,3/28/2025 21:53,Silver,13/06/1971,7054767984
C13702,Eugene,Kelley,eugenekelley@yahoo.com,255 Susan Cape Suite 250,Port Harcourt,953341,09/11/2023,4/15/2024 9:15,Standard,04/04/2001,
C13703,Andrew,Mcgee,andrew.mcgee@outlook.com,682 Paula Lights,Abuja,190018,07/01/2025,01/12/2025 16:52,Silver,25/08/1969,8269903927
C13704,Melissa,Scott,mscott@gmail.com,00799 James Haven,Port Harcourt,640388,19/04/2025,,Bronze,,7147484638
C13705,Cameron,Nixon,cameron.nixon@yahoo.com,631 Chandler Key Apt. 787,Port Harcourt,425850,16/10/2023,,standard,02/12/1943,7094138698
C13706,Robin,Glover,robin.glover@hotmail.com,8859 Lisa Squares,Port Harcourt,424582,17/03/2025,5/22/2025 23:34,standard,05/01/1991,001-794-763-9049
C13707,Shannon,Flores,shannon.flores@aol.com,"06633 Erica Parkway Apt. 838, Rivers",Port Harcourt,697723,15/09/2024,,Bronze,29/09/1956,
C13708,Sheila,Vasquez,sheila.vasquez@hotmail.com,2102 Juan Turnpike,Lagos,,20/01/2024,02/11/2024 13:44,standard,13/02/2005,7019156661
C13709,Justin,Roberts,jroberts@mail.com,504 Michael Stream Apt. 913,Port Harcourt,962035,05/10/2024,10/15/2024 11:01,VIP,12/04/1940,8233636959
C13710,Melissa,Davenport,melissa.davenport@aol.com,"78471 Tom Square Apt. 483, Rivers",Port Harcourt,388653,01/09/2024,03/11/2025 00:37,Platinum_v2,13/01/1972,7125217249
C13711,Patrick,Allen,,"630 Stephanie Lodge, Imo",Owerri,976937,16/01/2024,04/08/2024 11:33,VIP,01/01/1900,7050507452
C13712,Don,Shea,dshea@aol.com,"29711 Rhonda Orchard, Rivers",Port Harcourt,697687,23/05/2024,,Platinum,,8057508638
C13713,Cassidy,Roth,croth@aol.com,"60737 Webster Unions, Rivers",Port Harcourt,409562,09/08/2024,4/21/2025 22:15,Platinum,01/01/1900,9157747249
C13714,Benjamin,Williams,benjaminwilliams@techie.com,80527 Stout Rest Apt. 747,Port Harcourt,423732,21/12/2023,03/11/2024 06:06, standard,08/10/1979,
C13715,Scott,Cox,cox.s@mail.com,"9115 Alyssa Station, Rivers",Port Harcourt,756584,06/06/2024,11/25/2024 13:46,Standard,08/03/1944,7012178787
C13716,Kimberly,Barnes,barnes.k@beta.ng,362 Wheeler Spur,Lagos,636361,21/03/2024,02/04/2025 13:58,Bronze,23/03/1982,8108885158
C13717,Debbie,Holland,debbie.holland@gmail.com,6586 Joanna Motorway,Port Harcourt,581694,17/12/2024,12/29/2024 0:43,VIP (old),,8128648505
C13718,Steven,Sanchez,ssanchez@hotmail.com,5059 Smith Mountains Apt. 633,Port Harcourt,297227,22/10/2023,7/24/2024 22:02,VIP,16/07/1967,8213643941
C13719,James,Garcia,james.garcia@gmail.com,59844 Martin Gardens,Lagos,577474,12/03/2024,,New,01/01/1900,
C13720,Francisco,Simpson,simpson.f@mail.com,35262 Simmons Well Suite 788,Enugu,959923,15/02/2024,5/14/2024 4:05,,29/01/1978,7190842445
C13721,Billy,West,billy.west@mail.com,"7263 Felicia Lakes Apt. 193, Rivers",Port Harcourt,337279,26/10/2024,12/28/2024 7:37,VIP,01/01/1900,8181179495
C13722,Bryan,Jackson,jackson.b@yahoo.com,"8090 Gary Knoll Apt. 358, FCT",Abuja,661644,16/11/2023,,New,16/06/2005,9034350160
C13723,Michael,Simmons,michael.simmons@aol.com,5622 Amanda Row Apt. 386,Port Harcourt,478579,27/11/2024,2/13/2025 13:43,,01/01/1900,+1-875-733-0903x155
C13724,Barbara,Harris,harris.b@hotmail.com,827 William Trail,Port Harcourt,651901,29/11/2023,3/24/2025 23:02,New,01/01/1900,7097471318
C13725,Scott,Willis,scott_willis@aol.com,"13779 Antonio Radial, Rivers",Port Harcourt,922874,28/12/2024,4/17/2025 20:16,,04/03/1938,7143667245
C13726,Michael,Brown,michael.brown@aol.com,6950 Johnson Orchard,Port Harcourt,538196,18/05/2025,5/22/2025 0:37,standard,27/09/2006,8163010567
C13727,Steven,Sims,ssims@hotmail.com,8597 Ross River Apt. 892,Port Harcourt,192454,16/09/2023,04/08/2025 17:58,Standard,01/07/2003,647.893.4523
C13728,John,Gonzalez,john.gonzalez@yahoo.com,"657 Eric Drives, Lagos",Lagos,914832,13/08/2024,12/30/2024 17:02,Bronze,,8119512625
C13729,Caleb,Wu,wu.c@yahoo.com,"844 Sherry Grove Apt. 378, Rivers",Port Harcourt,150266,18/01/2024,,Bronze,17/02/1982,8001173554
C13730,Christopher,Black,christopher.black@hotmail.com,"898 Cassandra Divide, Rivers",Port Harcourt,463411,22/06/2024,1/14/2025 1:12,Platinum,16/09/1980,8256411802
C13731,Stephanie,Roberts,stephanie_roberts@gmail.com,1645 Robinson Neck,Benin City,488231,07/12/2024,2/28/2025 0:34,Bronze,22/08/1989,8169119686
C13732,Suzanne,Fernandez,suzanne.fernandez@hotmail.com,897 Joseph Divide,Abuja,331747,31/01/2024,04/09/2024 03:24,Platinum,13/09/1962,8001803007
C13733,Anthony,Gregory,anthonygregory@mail.com,046 Kirsten Land Suite 430,Abuja,675832,08/04/2025,,Platinum,29/03/1985,8241741788
C13734,Clarence,Wilson,clarencewilson@hotmail.com,"569 Ryan Circle, Rivers",Port Harcourt,960522,02/10/2023,2/26/2024 9:26,Platinum,09/03/1987,9181754769
C13735,Brent,Wilson,brent.wilson@aol.com,6672 Michelle Unions Apt. 255,Port Harcourt,574804,06/11/2024,4/15/2025 7:53,Standard,31/01/1995,9034183319
C13736,Raymond,Austin,raymond.austin@engineer.com,81104 Richardson Via,Port Harcourt,856960,06/05/2025,5/22/2025 16:13,standard,28/08/1983,7173966414
C13737,Natalie,Caldwell,caldwell.n@mail.com,30096 Stephanie Summit Suite 284,Port Harcourt,851711,16/11/2023,12/05/2023 20:21,Bronze,05/12/1981,8254905655
C13738,Janice,Carpenter,janice.carpenter@yahoo.com,"049 Jones Vista, Plateau",Jos,741222,13/10/2023,04/12/2024 12:30,standard,25/12/1938,9094861537
C13739,Eric,Fox,fox.e@gmail.com,2343 Jon Turnpike,Port Harcourt,668131,30/12/2023,11/01/2024 20:33, Standard ,17/04/1990,-4770
C13740,Phillip,Lawrence,plawrence@mail.ng,372 Mark Vista Suite 001,Port Harcourt,154218,26/03/2024,05/09/2025 07:32,Silver,30/09/1980,8253860920
C13741,Edward,Pittman,epittman@aol.com,81480 Amy Shores Apt. 029,Port Harcourt,550253,18/10/2023,5/21/2025 21:03,VIP,13/05/1960,7130699927
C13742,Jessica,Gallagher,jgallagher@gmail.com,87191 Jerry Stream Suite 555,Warri,177087,17/06/2024,03/02/2025 11:27,Gold,27/05/1948,7036779247
C13743,James,Meyers,james.meyers@aol.com,407 Booker Stream,Port Harcourt,517305,28/10/2024,03/03/2025 06:16,Gold,,8130829839
C13744,Charles,Stevenson,charlesstevenson@consultant.com,06751 Heather Underpass Suite 750,Port Harcourt,237029,30/09/2023,05/01/2025 01:53,Bronze,,9137220057
C13745,Susan,Oliver,susan.oliver@yahoo.com,9778 Bullock Prairie Suite 014,Lagos,801919,20/04/2024,9/29/2024 18:52,Platinum,06/03/1976,7089135170
C13746,Monique,Bowman,moniquebowman@outlook.com,61026 Lynch Roads Suite 420,Enugu,494785,22/04/2025,,VIP,04/09/1956,7114895914
C13747,David,Atkins,david.atkins@outlook.com,76783 Sandra Fall,Lagos,957562,28/09/2023,2/20/2025 18:37,VIP,,9148690821
C13748,Patrick,Bailey,pbailey@gmail.com,"7282 Elizabeth Well Apt. 016, Rivers",Port Harcourt,944657,07/12/2024,04/08/2025 17:59,Standard,04/10/1974,7134825990
C13749,Tonya,Henry,tonya_henry@aol.com,95268 Amy Forest,Port Harcourt,572004,08/05/2024,3/16/2025 12:22,Platinum,29/11/2004,7162367791
C13750,Jason,Barnett,jasonbarnett@yahoo.com,"26513 Jason Cliffs Apt. 746, Lagos",Lagos,501342,05/04/2025,05/03/2025 12:11,VIP,07/07/1956,8148853112
C13751,Kathleen,Wells,kwells@aol.com,"29287 Shaffer Inlet Suite 134, Lagos",Lagos,242437,05/05/2025,05/05/2025 15:04,Gold,,7162760422
C13752,Christina,King,christina.king@mail.ng,"565 Debra Turnpike, FCT",Abuja,469931,27/09/2023,1/15/2024 22:14,standard,23/02/1968,9086001465
C13753,Joseph,Knight,knight.j586@outlook.com,"569 Larry Roads Apt. 907, Rivers",Port Harcourt,827290,16/04/2024,08/03/2024 07:53,,10/07/1939,7046662586
C13754,Miguel,Macias,miguel.macias@yahoo.com,435 Edwin Turnpike,Port Harcourt,133545,14/03/2024,,standard,05/12/1968,8036158567
C13755,Jennifer,Lopez,jennifer.lopez@yahoo.com,3627 Tina Springs,Port Harcourt,777899,21/03/2025,04/05/2025 16:46,Bronze,06/09/1948,9137566210
C13756,Michael,Macias,mmacias@aol.com,42432 Michele Trail Apt. 464,Enugu,620346,17/05/2024,08/11/2024 00:44,standard,28/10/2006,7154785950
C13757,Eric,Davies,eric_davies@hotmail.com,97584 Hawkins Centers Suite 081,Port Harcourt,,31/12/2023,,,15/11/1975,8050696679
C13758,Courtney,Lopez,,392 Maldonado Forest Apt. 539,Port Harcourt,101300,08/04/2025,05/11/2025 03:22,New,30/11/1960,8187371855
C13759,Lori,Hampton,hampton.l@yahoo.com,169 Dunlap Meadows Suite 446,Port Harcourt,874705,21/09/2023,4/19/2024 10:01,Platinum,27/11/1990,8212273845
C13760,Michelle,Jackson,michelle.jackson@mail.com,85490 Brandt Haven,Abuja,813605,29/02/2024,06/02/2024 00:32,,21/10/1993,8156899496
C13761,Jacob,Miller,jacob.miller@yahoo.com,626 Gibbs Turnpike Suite 361,Port Harcourt,,12/12/2023,07/05/2024 04:34,New,,8033085411
C13762,Cassandra,Good,cassandra.good@mail.com,624 Bailey Island Suite 167,Port Harcourt,512808,16/11/2023,08/02/2024 02:38,Platinum,19/08/2003,7134292034
C13763,Wendy,Hood,wendy.hood@yahoo.com,9566 Hansen Parks,Abuja,887928,02/01/2024,01/12/2025 06:39,,17/02/1972,7150491681
C13764,Vanessa,Castillo,vanessa.castillo@workmail.com,920 Aaron Brook Apt. 527,Port Harcourt,347187,14/02/2024,04/11/2025 10:51,Gold,08/05/1939,9105233017
C13765,Sean,Boone,sboone@hotmail.com,96642 Krause Locks Suite 375,Port Harcourt,373702,13/02/2025,03/04/2025 02:54,Silver,20/11/1961,8040628021
C13766,Ronald,Kent,ronald_kent@aol.com,9838 Berg Tunnel Suite 367,Lagos,186120,11/02/2024,,Silver ,18/11/1940,8072321186
C13767,Christopher,Reynolds,christopher_reynolds@hotmail.com,"8957 Pitts Ports, Rivers",Port Harcourt,770689,28/10/2023,7/20/2024 14:39,VIP ,06/09/1973,9126570411
C13768,William,Thomas,william.thomas@gmail.com,9349 Scott Parkways,Lagos,850501,20/05/2025,5/21/2025 12:23,Silver,05/02/2006,
C13769,Claire,Doyle,clairedoyle@gmail.com,74461 Brown Drives Apt. 754,Abuja,742491,26/08/2024,12/29/2024 11:16,Platinum,27/05/1960,9198592087
C13770,Anthony,Dixon,adixon@outlook.com,9316 Jones Road,Port Harcourt,456500,15/05/2025,5/17/2025 19:48,Standard,08/05/1985,8237994720
C13771,Victor,Price,victorprice@beta.ng,"69455 Sullivan Overpass, Kano",Kano,,06/07/2024,,Platinum,01/01/1900,8239787450
C13772,John,Ramos,john_ramos6@yahoo.com,"87875 James Islands, Edo",Benin City,193138,26/11/2024,,Standard,16/07/1937,7093001885
C13773,Valerie,Johnson,valerie.johnson@mail.com,"9012 Katherine Crossroad Suite 989, Rivers",Port Harcourt,598508,15/02/2025,04/02/2025 21:41,Silver,01/08/1959,7160362584
C13774,Joseph,Velasquez,joseph.velasquez@gmail.com,96219 Melissa Knoll Suite 699 (old),Kaduna,593737,03/06/2024,3/26/2025 1:48,Standard,04/06/1952,-4586
C13775,John,White,,674 Michael Green,Port Harcourt,372938,05/04/2024,,New,23/11/1944,9167777882
C13776,David,Henderson,david.henderson@yahoo.com,6122 Young Forge Apt. 157,Port Harcourt,596848,14/09/2024,4/23/2025 8:37,,20/01/1972,7150646544
C13777,Elizabeth,Chavez,elizabeth.chavez@aol.com,50745 Morgan Roads Suite 472 (old),Port Harcourt,992619,06/02/2025,4/22/2025 23:01,standard,,8236332511
C13778,Kathy,Brown,kbrown449@aol.com,8003 Scott Springs,Port Harcourt,,18/11/2023,4/29/2025 23:17,Gold,10/05/1997,8045294036
C13779,Elizabeth,Thomas,ethomas@aol.com,"923 Kenneth Station, Rivers",Port Harcourt,943915,29/06/2024,11/10/2024 20:55,VIP,15/02/1999,8188479261
C13780,Matthew,Kelly,matthewkelly@mail.com,398 Hughes Branch Suite 003 (old),Port Harcourt,559367,29/10/2023,,Silver,22/08/1986,7148592982
C13781,Nicolas,Rogers,nicolas.rogers@engineer.com,"53959 Lopez Road, FCT",Abuja,782985,09/10/2023,3/25/2024 4:44,Gold,04/04/1946,7168727806
C13782,Keith,Chen,keithchen@hotmail.com,8362 Emily Walk Apt. 121,Port Harcourt,102044,16/06/2024,3/30/2025 9:01,Gold,03/11/1945,8175826404
C13783,Paul,Ray,pray@outlook.com,1467 Hill Stream Apt. 111,Lagos,354870,17/06/2024,10/16/2024 4:37,,01/01/1900,-6078
C13784,Christopher,Moss,christopher.moss@yahoo.com,7125 James Fork,Port Harcourt,409743,10/05/2024,06/10/2024 11:56,Bronze,02/06/1976,9009701037
C13785,Joshua,Mccoy,joshua.mccoy@workmail.com,3506 Mindy Divide Apt. 587,Port Harcourt,515404,01/01/2025,01/09/2025 15:55,standard,05/08/1950,9056329763
C13786,Alexandria,Smith,asmith766@yahoo.com,"98741 Roth Lights Suite 917, Rivers",Port Harcourt,213848,03/11/2024,,Bronze,31/12/1939,9026972611
C13787,James,Young,jyoung@gmail.com,"121 Mary Plaza, Rivers",Port Harcourt,549715,25/10/2024,05/07/2025 15:57,New,16/12/1959,9119181818
C13788,Andrew,Johnson,andrew.johnson@gmail.com,7241 Hill Mountain Suite 895,Port Harcourt,424191,16/11/2024,05/04/2025 03:54,Standard,02/10/1949,
C13789,Trevor,Guzman,trevorguzman@beta.ng,180 Clarence Square,Lagos,488106,12/12/2023,,New,01/11/1941,7026178986
C13790,Christopher,Roy,christopherroy@workmail.com,14848 Orozco Station Suite 655,Port Harcourt,613636,04/05/2024,1/20/2025 20:40,Bronze,01/01/1900,9035392784
C13791,Marissa,Dennis,dennis.m@yahoo.com,"2482 molly course, imo",Owerri,287654,20/09/2023,12/04/2023 03:30,New,01/01/1900,9102729983
C13792,Jon,Jackson,jjackson@mail.ng,135 Barr Prairie Suite 299,Abuja,906718,26/01/2025,,Bronze,19/01/2007,9149702969
C13793,Gregory,Kane,gregory.kane@outlook.com,56204 Reese Fork,Lagos,248616,27/03/2025,,,01/01/1900,524-842-6801
C13794,Deborah,Henry,deborahhenry@aol.com,"8918 Tina Burgs Suite 609, Rivers",Port Harcourt,620020,30/08/2024,12/05/2024 00:04,Standard,17/11/1993,8167672708
C13795,Diane,Adams,adams.d@mail.com,7306 Hull Mount,Port Harcourt,330781,11/02/2024,01/01/2025 01:46,standard,,8161624985
C13796,Riley,Hines,riley.hines@yahoo.com,7123 Brett Oval Suite 815,Port Harcourt,169217,11/11/2023,1/21/2024 7:19,Gold,21/03/1942,8174909482
C13797,Natalie,Peterson,natalie.peterson@mail.com,503 Cesar Extension,Enugu,244267,24/03/2025,,Silver,17/02/1938,8224076130
C13798,Linda,Castro,linda_castro@beta.ng,4829 Wade Skyway Apt. 236,Port Harcourt,821248,31/05/2024,6/16/2024 6:55,Standard,17/07/1949,7095318358
C13799,David,Smith,david.smith@aol.com,"29971 Hernandez Street Apt. 173, Rivers",Port Harcourt,538021,21/03/2025,4/20/2025 9:57,Platinum,05/06/1972,7113907761
C13800,Brittany,Wood,brittanywood@outlook.com,4649 Davis Walk Apt. 500,Port Harcourt,150233,10/04/2025,4/14/2025 8:22,standard,23/08/1938,946.467.0295x4852
C13801,Julie,Osborn,osborn.j@mail.ng,"14621 Morgan Circles, Lagos",Lagos,763074,05/09/2023,06/10/2024 02:27,,01/01/1900,8146845516
C13802,Brandy,Jenkins,bjenkins@mail.com,550 Cole Mills Apt. 753,Abuja,717822,18/09/2023,3/17/2024 22:55,Standard,18/10/1998,8122533891
C13803,Jill,Pacheco,pacheco.j@gmail.com,013 Tony Roads,Port Harcourt,565299,18/03/2025,4/27/2025 3:12,,25/06/1989,7047571413
C13804,Stephen,Campbell,stephen_campbell@hotmail.com,"17806 Andrew Forks Apt. 626, Rivers",Port Harcourt,,02/01/2024,03/12/2024 18:30,Bronze,22/09/1968,7018986044
C13805,Cody,Munoz,cody.munoz@mail.ng,62596 Herring Pines,Calabar,870469,26/07/2024,03/04/2025 15:17,Silver,01/01/1900,9153056672
C13806,Sarah,Rich,sarah.rich@mail.com,27115 Paul Squares,Jos,,24/01/2024,11/24/2024 23:40,Silver,01/01/1900,7147529505
C13807,Deborah,Jones,deborah_jones@hotmail.com,"4451 Brown Loaf, Rivers",Port Harcourt,498899,16/04/2024,05/11/2024 04:18,Bronze,05/03/1967,+1-302-358-6864x62620
C13808,James,Schmidt,james.schmidt@outlook.com,025 Jackson Rest,Lagos,855415,27/11/2024,01/11/2025 04:47,Silver,01/04/1983,9054856241
C13809,Hayley,Sanchez,hayleysanchez@mail.ng,013 Michelle Walks Suite 790,Kano,443403,08/02/2025,3/30/2025 9:06,Standard,11/12/1998,8239166454
C13810,Erica,Velazquez,evelazquez@beta.ng,"60319 Christina Drive, Rivers",Port Harcourt,716900,29/08/2024,12/10/2024 10:54,Standard,07/01/1974,8126621636
C13811,Victor,Greene,vgreene@hotmail.com,80462 Sanders Camp Apt. 687,Port Harcourt,828753,08/12/2024,04/07/2025 14:57,standard,20/04/2004,8211473858
C13812,Melissa,Roberts,roberts.m@outlook.com,8488 Nelson Junction,Kaduna,810983,24/01/2025,4/30/2025 10:09, Platinum,15/09/1953,7022607332
C13813,Susan,Johnson,susanjohnson@hotmail.com,110 Samuel Junctions,Jos,227784,17/12/2023,,Standard,12/08/1993,8023679192
C13814,Teresa,Rogers,trogers@consultant.com,"782 Christian Glens Apt. 740, Lagos",Lagos,896039,04/01/2025,04/10/2025 17:32,Platinum_v2,,7041923462
C13815,Gloria,Rios,grios@gmail.com,060 Heather Mount,Port Harcourt,799451,02/03/2025,3/15/2025 3:14,,,8232119215
C13816,Eric,Turner,ericturner@yahoo.com,390 Davis Forge,Port Harcourt,,14/02/2024,01/02/2025 05:52,New,01/11/1936,8146034992
C13817,Gina,Prince,gina.prince@mail.com,"4947 Crystal Motorway, Rivers",Port Harcourt,894960,25/03/2025,04/01/2025 05:01,New,27/01/1987,
C13818,Lisa,Thomas,lthomas@yahoo.com,9036 Melton Cliff,Lagos,,02/05/2025,05/09/2025 19:35,Bronze,05/02/1981,9045890841
C13819,Lisa,Brown,lisabrown894@gmail.com,845 Wright Throughway Apt. 512,Abuja,982845,12/10/2024,4/25/2025 7:45,Gold,22/09/1961,8281400645
C13820,Levi,Taylor,levi.taylor@aol.com,9536 Hamilton Parkway Suite 011,Uyo,638389,26/10/2023,,Gold,12/11/1957,7077120252
